Gene name,GO term accession,GO domain
NEU1,GO:0016798,molecular_function
NEU1,GO:0005737,cellular_component
NEU1,GO:0005576,cellular_component
NEU1,GO:0043202,cellular_component
NEU1,GO:0070062,cellular_component
NEU1,GO:0035580,cellular_component
NEU1,GO:0006689,biological_process
NEU1,GO:0009313,biological_process
NEU1,GO:0016997,molecular_function
NFATC3,GO:0003677,molecular_function
NFATC3,GO:0006355,biological_process
NFATC3,GO:0003700,molecular_function
NFATC3,GO:0005634,cellular_component
NFATC3,GO:0005654,cellular_component
NFATC3,GO:0005829,cellular_component
NFATC3,GO:1990837,molecular_function
NFATC3,GO:0005737,cellular_component
NFATC3,GO:0005515,molecular_function
NFATC3,GO:0045944,biological_process
NFATC3,GO:0000122,biological_process
NFATC3,GO:0000978,molecular_function
NFATC3,GO:0000981,molecular_function
NFATC3,GO:0006357,biological_process
NFATC3,GO:0000785,cellular_component
NFATC3,GO:0005667,cellular_component
NFATC3,GO:0001228,molecular_function
NFATC3,GO:0045893,biological_process
NFATC3,GO:0006954,biological_process
NFATC3,GO:1902894,biological_process
NFATC3,GO:0001227,molecular_function
NFATC3,GO:0033173,biological_process
NFATC3,GO:1905064,biological_process
NID2,GO:0005509,molecular_function
NID2,GO:0007160,biological_process
NID2,GO:0005576,cellular_component
NID2,GO:0005886,cellular_component
NID2,GO:0007155,biological_process
NID2,GO:0005604,cellular_component
NID2,GO:0005615,cellular_component
NID2,GO:0005515,molecular_function
NID2,GO:0070062,cellular_component
NID2,GO:0062023,cellular_component
NID2,GO:0005201,molecular_function
NID2,GO:0005518,molecular_function
NID2,GO:0071711,biological_process
NID2,GO:0031012,cellular_component
NR1H3,GO:0003677,molecular_function
NR1H3,GO:0008270,molecular_function
NR1H3,GO:0006355,biological_process
NR1H3,GO:0003700,molecular_function
NR1H3,GO:0043565,molecular_function
NR1H3,GO:0004879,molecular_function
NR1H3,GO:0006629,biological_process
NR1H3,GO:0005634,cellular_component
NR1H3,GO:0046872,molecular_function
NR1H3,GO:0005654,cellular_component
NR1H3,GO:0005829,cellular_component
NR1H3,GO:0030522,biological_process
NR1H3,GO:0005737,cellular_component
NR1H3,GO:0005515,molecular_function
NR1H3,GO:0045893,biological_process
NR1H3,GO:0045944,biological_process
NR1H3,GO:0000978,molecular_function
NR1H3,GO:0000122,biological_process
NR1H3,GO:0000981,molecular_function
NR1H3,GO:0000785,cellular_component
NR1H3,GO:0030154,biological_process
NR1H3,GO:0071222,biological_process
NR1H3,GO:0120163,biological_process
NR1H3,GO:0042789,biological_process
NR1H3,GO:0050728,biological_process
NR1H3,GO:0090575,cellular_component
NR1H3,GO:0000976,molecular_function
NR1H3,GO:0043277,biological_process
NR1H3,GO:0043235,cellular_component
NR1H3,GO:0042632,biological_process
NR1H3,GO:0051247,biological_process
NR1H3,GO:0015485,molecular_function
NR1H3,GO:1903573,biological_process
NR1H3,GO:0010875,biological_process
NR1H3,GO:0010745,biological_process
NR1H3,GO:0010887,biological_process
NR1H3,GO:0010867,biological_process
NR1H3,GO:0009755,biological_process
NR1H3,GO:0046889,biological_process
NR1H3,GO:0070328,biological_process
NR1H3,GO:0045723,biological_process
NR1H3,GO:0051006,biological_process
NR1H3,GO:0032369,biological_process
NR1H3,GO:0055088,biological_process
NR1H3,GO:0036151,biological_process
NR1H3,GO:0032570,biological_process
NR1H3,GO:0032376,biological_process
NR1H3,GO:0043031,biological_process
NR1H3,GO:0034145,biological_process
NR1H3,GO:0032411,biological_process
NR1H3,GO:0060336,biological_process
NR1H3,GO:0048550,biological_process
NR1H3,GO:0032810,molecular_function
NR1H3,GO:0042752,biological_process
NR1H3,GO:0055092,biological_process
NR1H3,GO:0090188,biological_process
NR1H3,GO:0090341,biological_process
NR1H3,GO:0001228,molecular_function
NR1H3,GO:0031490,molecular_function
NR1H3,GO:0044255,biological_process
NR1H3,GO:0045861,biological_process
NR1H3,GO:0045892,biological_process
NRG1,GO:0005102,molecular_function
NRG1,GO:0007399,biological_process
NRG1,GO:0005634,cellular_component
NRG1,GO:0050896,biological_process
NRG1,GO:0005576,cellular_component
NRG1,GO:0110165,cellular_component
NRG1,GO:0016020,cellular_component
NRG1,GO:0005654,cellular_component
NRG1,GO:0005886,cellular_component
NRG1,GO:0008083,molecular_function
NRG1,GO:0008284,biological_process
NRG1,GO:0005615,cellular_component
NRG1,GO:0030154,biological_process
NRG1,GO:0070374,biological_process
NRG1,GO:0048513,biological_process
NRG1,GO:0038127,biological_process
NRG1,GO:0035556,biological_process
NRG1,GO:0031334,biological_process
NRG1,GO:0005178,molecular_function
NRG1,GO:0030971,molecular_function
NRG1,GO:0005125,molecular_function
NRG1,GO:0042060,biological_process
NRG1,GO:0032148,biological_process
NRG1,GO:0048018,molecular_function
NRG1,GO:0038135,biological_process
NRG1,GO:0038138,biological_process
NRG1,GO:0045499,molecular_function
NRG1,GO:0055007,biological_process
NRG1,GO:0060379,biological_process
NRG1,GO:0050919,biological_process
NRG1,GO:0014032,biological_process
NRG1,GO:0045892,biological_process
NRG1,GO:0003222,biological_process
NRG1,GO:0030296,molecular_function
NRG1,GO:0030297,molecular_function
NRG1,GO:0051048,biological_process
NRG1,GO:0043125,molecular_function
NRG1,GO:0030879,biological_process
NRG1,GO:0060956,biological_process
NRG1,GO:0038130,biological_process
NRG1,GO:0003712,molecular_function
NRG1,GO:0007154,biological_process
NRG1,GO:0038129,biological_process
NRG1,GO:0038133,biological_process
NRG1,GO:0051155,biological_process
NRG1,GO:0007165,biological_process
NRG1,GO:0030307,biological_process
NRG1,GO:2001240,biological_process
NRG1,GO:0060045,biological_process
NRG1,GO:0010667,biological_process
NRG1,GO:0007171,biological_process
NRG1,GO:0055012,biological_process
NRG1,GO:0005515,molecular_function
NRG1,GO:0016324,cellular_component
NRG1,GO:0007169,biological_process
NRG1,GO:0045785,biological_process
NRG1,GO:0098978,cellular_component
NRG1,GO:0099149,biological_process
NRG1,GO:0008283,biological_process
NRG1,GO:1900086,biological_process
NRG1,GO:0051238,biological_process
NSD1,GO:0005634,cellular_component
NSD1,GO:0005515,molecular_function
NSD1,GO:0042054,molecular_function
NSD1,GO:0046872,molecular_function
NSD1,GO:0006338,biological_process
NSD1,GO:0006325,biological_process
NSD1,GO:0046975,molecular_function
NSD1,GO:0016740,molecular_function
NSD1,GO:0008168,molecular_function
NSD1,GO:0032259,biological_process
NSD1,GO:0008270,molecular_function
NSD1,GO:0000122,biological_process
NSD1,GO:0005694,cellular_component
NSD1,GO:0045893,biological_process
NSD1,GO:0000785,cellular_component
NSD1,GO:0006355,biological_process
NSD1,GO:0003682,molecular_function
NSD1,GO:0005654,cellular_component
NSD1,GO:0030331,molecular_function
NSD1,GO:0042974,molecular_function
NSD1,GO:0003712,molecular_function
NSD1,GO:0003714,molecular_function
NSD1,GO:0140938,molecular_function
NSD1,GO:0050681,molecular_function
NSD1,GO:0046965,molecular_function
NSD1,GO:0046966,molecular_function
NSD1,GO:0000978,molecular_function
NSD1,GO:0140954,molecular_function
NSD1,GO:0042799,molecular_function
NSD1,GO:0033135,biological_process
NSD1,GO:1903025,biological_process
NUAK1,GO:0005524,molecular_function
NUAK1,GO:0006468,biological_process
NUAK1,GO:0004672,molecular_function
NUAK1,GO:0005634,cellular_component
NUAK1,GO:0005737,cellular_component
NUAK1,GO:0046872,molecular_function
NUAK1,GO:0000166,molecular_function
NUAK1,GO:0004674,molecular_function
NUAK1,GO:0016301,molecular_function
NUAK1,GO:0016740,molecular_function
NUAK1,GO:0016310,biological_process
NUAK1,GO:0005654,cellular_component
NUAK1,GO:0001650,cellular_component
NUAK1,GO:0007155,biological_process
NUAK1,GO:0006974,biological_process
NUAK1,GO:0015630,cellular_component
NUAK1,GO:0005515,molecular_function
NUAK1,GO:0106310,molecular_function
NUAK1,GO:0030155,biological_process
NUAK1,GO:0042127,biological_process
NUAK1,GO:0035556,biological_process
NUAK1,GO:1901796,biological_process
NUAK1,GO:2000772,biological_process
NUAK1,GO:0002039,molecular_function
NUAK1,GO:0035507,biological_process
NUAK1,GO:0042149,biological_process
NUAK1,GO:0031588,cellular_component
NUAK1,GO:0032007,biological_process
PAH,GO:0004497,molecular_function
PAH,GO:0005506,molecular_function
PAH,GO:0009072,biological_process
PAH,GO:0006559,biological_process
PAH,GO:0004505,molecular_function
PAH,GO:0016714,molecular_function
PAH,GO:0046872,molecular_function
PAH,GO:0016491,molecular_function
PAH,GO:0003824,molecular_function
PAH,GO:0008152,biological_process
PAH,GO:0019293,biological_process
PAH,GO:0005829,cellular_component
PAH,GO:0006571,biological_process
PAH,GO:0008652,biological_process
PAH,GO:0042423,biological_process
PAX3,GO:0003677,molecular_function
PAX3,GO:0006355,biological_process
PAX3,GO:0000981,molecular_function
PAX3,GO:0005634,cellular_component
PAX3,GO:0005654,cellular_component
PAX3,GO:0005515,molecular_function
PAX3,GO:0007399,biological_process
PAX3,GO:0003676,molecular_function
PAX3,GO:0000978,molecular_function
PAX3,GO:0006357,biological_process
PAX3,GO:0048856,biological_process
PAX3,GO:0007517,biological_process
PAX3,GO:0000785,cellular_component
PAX3,GO:1990837,molecular_function
PAX3,GO:0003700,molecular_function
PAX3,GO:0009887,biological_process
PAX3,GO:0006915,biological_process
PAX3,GO:0043565,molecular_function
PAX3,GO:0045893,biological_process
PAX3,GO:0007605,biological_process
PAX3,GO:0045944,biological_process
PAX3,GO:0071837,molecular_function
PDE4B,GO:0007165,biological_process
PDE4B,GO:0004114,molecular_function
PDE4B,GO:0008081,molecular_function
PDE4B,GO:0005737,cellular_component
PDE4B,GO:0016020,cellular_component
PDE4B,GO:0046872,molecular_function
PDE4B,GO:0005886,cellular_component
PDE4B,GO:0016787,molecular_function
PDE4B,GO:0005634,cellular_component
PDE4B,GO:0004115,molecular_function
PDE4B,GO:0006198,biological_process
PDE4B,GO:0044325,molecular_function
PDE4B,GO:0005829,cellular_component
PDE4B,GO:0032729,biological_process
PDE4B,GO:0071222,biological_process
PDE4B,GO:0048471,cellular_component
PDE4B,GO:0030018,cellular_component
PDE4B,GO:0005891,cellular_component
PDE4B,GO:1902514,biological_process
PDE4B,GO:0032743,biological_process
PDE4B,GO:0030593,biological_process
PDE4B,GO:0001780,biological_process
PDE4B,GO:0050900,biological_process
PDE4B,GO:0071872,biological_process
PDE4B,GO:0071878,biological_process
PDE4B,GO:0086004,biological_process
PDE4B,GO:0030552,molecular_function
PDE4B,GO:0071466,biological_process
PDE4B,GO:0005246,molecular_function
PDE4B,GO:0050852,biological_process
PDE4B,GO:1901898,biological_process
PDE4B,GO:0043015,molecular_function
PDE4B,GO:0005813,cellular_component
PDE4B,GO:0008021,cellular_component
PDE4B,GO:0014069,cellular_component
PDE4B,GO:0043197,cellular_component
PDE4B,GO:0060076,cellular_component
PDE4B,GO:0071944,cellular_component
PDE4B,GO:0000930,cellular_component
PDGFRB,GO:0005524,molecular_function
PDGFRB,GO:0006468,biological_process
PDGFRB,GO:0004672,molecular_function
PDGFRB,GO:0007169,biological_process
PDGFRB,GO:0004714,molecular_function
PDGFRB,GO:0004713,molecular_function
PDGFRB,GO:0005019,molecular_function
PDGFRB,GO:0048008,biological_process
PDGFRB,GO:0005515,molecular_function
PDGFRB,GO:0005634,cellular_component
PDGFRB,GO:0005737,cellular_component
PDGFRB,GO:0016020,cellular_component
PDGFRB,GO:0005794,cellular_component
PDGFRB,GO:0031410,cellular_component
PDGFRB,GO:0043231,cellular_component
PDGFRB,GO:0000166,molecular_function
PDGFRB,GO:0016301,molecular_function
PDGFRB,GO:0016740,molecular_function
PDGFRB,GO:0016310,biological_process
PDGFRB,GO:0007165,biological_process
PDGFRB,GO:0005886,cellular_component
PDGFRB,GO:0005764,cellular_component
PDGFRB,GO:0005925,cellular_component
PDGFRB,GO:0046488,biological_process
PDGFRB,GO:0019838,molecular_function
PDGFRB,GO:0016324,cellular_component
PDGFRB,GO:0080090,biological_process
PDGFRB,GO:0010604,biological_process
PDGFRB,GO:0005102,molecular_function
PDGFRB,GO:0008284,biological_process
PDGFRB,GO:0006935,biological_process
PDGFRB,GO:0007186,biological_process
PDGFRB,GO:0051173,biological_process
PDGFRB,GO:0043202,cellular_component
PDGFRB,GO:0019901,molecular_function
PDGFRB,GO:0030335,biological_process
PDGFRB,GO:0043410,biological_process
PDGFRB,GO:2000379,biological_process
PDGFRB,GO:0070374,biological_process
PDGFRB,GO:0043235,cellular_component
PDGFRB,GO:0046777,biological_process
PDGFRB,GO:0060326,biological_process
PDGFRB,GO:0019899,molecular_function
PDGFRB,GO:0032956,biological_process
PDGFRB,GO:0051897,biological_process
PDGFRB,GO:0038085,molecular_function
PDGFRB,GO:0014911,biological_process
PDGFRB,GO:0045840,biological_process
PDGFRB,GO:0048661,biological_process
PDGFRB,GO:0072277,biological_process
PDGFRB,GO:0018108,biological_process
PDGFRB,GO:0005161,molecular_function
PDGFRB,GO:0043406,biological_process
PDGFRB,GO:0035791,biological_process
PDGFRB,GO:0010863,biological_process
PDGFRB,GO:0048407,molecular_function
PDGFRB,GO:0035793,biological_process
PDGFRB,GO:0050921,biological_process
PDGFRB,GO:0090280,biological_process
PDGFRB,GO:2000573,biological_process
PDGFRB,GO:0032516,biological_process
PDGFRB,GO:0004992,molecular_function
PDGFRB,GO:0005017,molecular_function
PDGFRB,GO:0035441,biological_process
PDGFRB,GO:0035909,biological_process
PDGFRB,GO:0036120,biological_process
PDGFRB,GO:0038084,biological_process
PDGFRB,GO:0038091,biological_process
PDGFRB,GO:0050850,biological_process
PDGFRB,GO:0055003,biological_process
PDGFRB,GO:0060981,biological_process
PDGFRB,GO:0061298,biological_process
PDGFRB,GO:0071670,biological_process
PDGFRB,GO:0072262,biological_process
PDLIM4,GO:0005515,molecular_function
PDLIM4,GO:0005634,cellular_component
PDLIM4,GO:0005737,cellular_component
PDLIM4,GO:0016020,cellular_component
PDLIM4,GO:0042995,cellular_component
PDLIM4,GO:0046872,molecular_function
PDLIM4,GO:0030036,biological_process
PDLIM4,GO:0005768,cellular_component
PDLIM4,GO:0005856,cellular_component
PDLIM4,GO:0042803,molecular_function
PDLIM4,GO:0055038,cellular_component
PDLIM4,GO:0045202,cellular_component
PDLIM4,GO:0043005,cellular_component
PDLIM4,GO:0048471,cellular_component
PDLIM4,GO:0045211,cellular_component
PDLIM4,GO:0031901,cellular_component
PDLIM4,GO:0030027,cellular_component
PDLIM4,GO:0043197,cellular_component
PDLIM4,GO:0001725,cellular_component
PDLIM4,GO:0005912,cellular_component
PDLIM4,GO:0031941,cellular_component
PDLIM4,GO:0003779,molecular_function
PDLIM4,GO:0051371,molecular_function
PDLIM4,GO:0007507,biological_process
PDLIM4,GO:0061061,biological_process
PDLIM4,GO:0030018,cellular_component
PDLIM4,GO:0019903,molecular_function
PDLIM4,GO:0051393,molecular_function
PDLIM4,GO:0098976,biological_process
PDLIM4,GO:0031905,cellular_component
PDLIM4,GO:0034777,cellular_component
PDPN,GO:0005737,cellular_component
PDPN,GO:0016020,cellular_component
PDPN,GO:0042995,cellular_component
PDPN,GO:0031410,cellular_component
PDPN,GO:0043066,biological_process
PDPN,GO:0005886,cellular_component
PDPN,GO:0005739,cellular_component
PDPN,GO:0070161,cellular_component
PDPN,GO:0005829,cellular_component
PDPN,GO:0030054,cellular_component
PDPN,GO:0005515,molecular_function
PDPN,GO:0016324,cellular_component
PDPN,GO:0045121,cellular_component
PDPN,GO:0016323,cellular_component
PDPN,GO:0030168,biological_process
PDPN,GO:0030027,cellular_component
PDPN,GO:0005102,molecular_function
PDPN,GO:0051087,molecular_function
PDPN,GO:0030175,cellular_component
PDPN,GO:0032587,cellular_component
PDPN,GO:0031528,cellular_component
PDPN,GO:0007266,biological_process
PDPN,GO:0008285,biological_process
PDPN,GO:0031258,cellular_component
PDPN,GO:0016477,biological_process
PDPN,GO:0030335,biological_process
PDPN,GO:1901731,biological_process
PDPN,GO:0001726,cellular_component
PDPN,GO:0008360,biological_process
PDPN,GO:0098609,biological_process
PDPN,GO:0010718,biological_process
PDPN,GO:0044319,biological_process
PDPN,GO:0097197,cellular_component
PDPN,GO:0090091,biological_process
PDPN,GO:0031527,cellular_component
PDPN,GO:0030324,biological_process
PDPN,GO:2000392,biological_process
PDPN,GO:0001946,biological_process
PDPN,GO:0048535,biological_process
PDPN,GO:0070252,biological_process
PDPN,GO:0019956,molecular_function
PDPN,GO:1900024,biological_process
PDPN,GO:0055093,biological_process
PDPN,GO:0060838,biological_process
PDPN,GO:1904328,biological_process
PDPN,GO:0061851,cellular_component
PER1,GO:0005515,molecular_function
PER1,GO:0005634,cellular_component
PER1,GO:0005737,cellular_component
PER1,GO:0005654,cellular_component
PER1,GO:0005829,cellular_component
PER1,GO:0031490,molecular_function
PER1,GO:0007623,biological_process
PER1,GO:0048511,biological_process
PER1,GO:0032922,biological_process
PER1,GO:0006338,biological_process
PER1,GO:0045944,biological_process
PER1,GO:0000122,biological_process
PER1,GO:0002028,biological_process
PER1,GO:0031625,molecular_function
PER1,GO:0043124,biological_process
PER1,GO:0000978,molecular_function
PER1,GO:0045892,biological_process
PER1,GO:0000976,molecular_function
PER1,GO:0046329,biological_process
PER1,GO:0042634,biological_process
PER1,GO:2000323,biological_process
PER1,GO:0070888,molecular_function
PER1,GO:0042752,biological_process
PER1,GO:0001222,molecular_function
PER1,GO:0043153,biological_process
PER1,GO:0097167,biological_process
PER1,GO:0019900,molecular_function
PER1,GO:0140297,molecular_function
